,Time,T1,T2,t1,t2,q1,q2,x,y,x_dot,y_dot,Fx,Fy,Fx_Mea,Fy_Mea
0,0.0,0.0,-2.0,-0.18925518925518858,-0.2503052503052494,0.448,0.364,0.3433952954745702,0.16241809061028645,0.01928257615990614,-0.278055092590672,3.622470656695272,7.537537064318677,0.006262773182243109,0.0054056644439697266
1,0.016155004501342773,0.0,-2.0,-0.006105006105006083,0.01831501831501825,0.439,0.354,0.34200295413338816,0.16572710548958047,0.006065359196345883,0.00692676940756789,3.5547881136979793,7.57047479684085,-0.6023975014686584,0.5914633274078369
2,0.03165721893310547,0.0,-2.0,0.006105006105006083,-1.8498168498168504,0.439,0.377,0.3400300595792523,0.160571841784866,-0.15418619678001252,-0.43490001511542614,3.5487727280847,7.557664096534093,-11.240764617919922,6.200121879577637
3,0.04680013656616211,0.0,-2.0,0.006105006105006083,-2.3748473748473735,0.439,0.407,0.33727949293245096,0.15391823409894534,-0.12057848739223515,-0.3220744162808255,3.543768426142004,7.547006656337594,-15.111042022705078,8.979900360107422
4,0.061672210693359375,0.0,-2.0,0.006105006105006083,-2.032967032967033,0.44,0.399,0.33828134131310955,0.15556740656332924,0.07701768534142146,0.1741859025707302,3.5524809842380924,7.545938666539569,-7.293738842010498,3.8489041328430176
5,0.07736921310424805,0.0,-2.0,-0.006105006105006083,-1.825396825396826,0.439,0.389,0.33895379624165983,0.15790052044593422,0.0396694325312283,0.08809131750625626,3.5463862308595915,7.552581679096666,-7.720854759216309,4.292596340179443
6,0.09335017204284668,0.0,-2.0,-0.006105006105006083,-2.0207570207570207,0.44,0.393,0.33883679310958414,0.15689596483491564,-0.01882692830466203,-0.071953483323059,3.553419571705393,7.54793235024762,-9.099599838256836,5.518612861633301
7,0.10887718200683594,0.0,-2.0,0.04273504273504258,-2.0207570207570207,0.439,0.393,0.3385879278769949,0.15701297376494328,-0.04321712317317173,-0.06048959551871825,3.5457048658377883,7.551130606188795,-9.32664680480957,4.953801155090332
8,0.12511301040649414,0.0,-2.0,0.006105006105006083,-1.971916971916972,0.439,0.396,0.3383111983982086,0.1563482780399903,0.004097989855092538,0.0012545066769250484,3.54523123281967,7.550121930928292,-10.185311317443848,6.111845970153809
9,0.14126205444335938,0.0,-2.0,-0.006105006105006083,-1.9963369963369964,0.44,0.396,0.3385600636307979,0.15623126910996266,0.0080949429139568,-0.006991054585898321,3.5529342277207956,7.546901415541369,-10.117188453674316,5.442362308502197
