,Time,T1,T2,t1,t2,q1,q2,x,y,x_dot,y_dot,Fx,Fy,Fx_Mea,Fy_Mea
0,0.0,-2.0,-2.0,-0.006105006105006083,0.01831501831501825,0.439,0.369,0.34072972641594373,0.1623598145634273,0.004025851416811294,0.0012835290131378695,-3.249192152419608,10.19124982483396,0.00013264163862913847,-0.00565131101757288
1,0.01539301872253418,-2.0,-2.0,0.01831501831501825,-0.006105006105006083,0.439,0.369,0.34072972641594373,0.1623598145634273,0.006189948960613551,0.006879659982022446,-3.249192152419608,10.19124982483396,-0.9305917620658875,-0.8318800926208496
2,0.030970096588134766,-2.0,-2.0,-1.8131868131868139,-1.752136752136753,0.451,0.385,0.3422947088262732,0.15736902101417494,0.17308441162360297,-0.5095550730968997,-3.114919373170288,10.25376115143941,-16.51666831970215,-4.365027904510498
3,0.046183109283447266,-2.0,-2.0,-2.2283272283272275,-2.472527472527471,0.476,0.419,0.34525166414458286,0.14678628962272422,0.14515239721755943,-0.5061560510752647,-2.8296419649615054,10.382708404560754,-23.64065933227539,-3.135988235473633
4,0.06189393997192383,-2.0,-2.0,-2.0207570207570207,-2.0818070818070815,0.472,0.411,0.3450470628221927,0.14904540175648295,-0.021452414618685828,0.24414091315251474,-2.883526154513561,10.347062967653727,-12.094039916992188,-2.0666005611419678
5,0.07745599746704102,-2.0,-2.0,-1.8620268620268625,-1.6422466422466435,0.466,0.393,0.34526544984542873,0.15376674884097402,0.05799080261027155,0.18356981411921747,-2.98192455528602,10.257264830379292,-10.437540054321289,-5.759252548217773
6,0.09280109405517578,-2.0,-2.0,-2.0207570207570207,-2.0940170940170937,0.469,0.4,0.34535312352968695,0.15184529821673193,-0.012306154423629319,-0.1411224556798903,-2.938998164087838,10.290125396853902,-14.833181381225586,-2.929565906524658
7,0.10796809196472168,-2.0,-2.0,-2.0207570207570207,-2.045177045177045,0.469,0.402,0.3451657607408629,0.151403376155092,0.017058008472055762,0.014174674496756013,-2.93290744259263,10.302145565100668,-12.886165618896484,-4.161901473999023
8,0.12374997138977051,-2.0,-2.0,-2.0085470085470085,-2.032967032967033,0.469,0.402,0.3451657607408629,0.151403376155092,-0.002784373372708982,-0.014964485641711904,-2.93290744259263,10.302145565100668,-13.899080276489258,-3.6814799308776855
9,0.13985204696655273,-2.0,-2.0,-1.9963369963369964,-1.9963369963369964,0.469,0.401,0.34525955261579955,0.15162429034521085,0.00181949148414253,-0.004143114631389595,-2.9359544836096396,10.29613216492992,-13.81140422821045,-3.5642805099487305
10,0.15450406074523926,-2.0,-2.0,-2.0085470085470085,-1.9963369963369964,0.469,0.401,0.34525955261579955,0.15162429034521085,0.0040678453247568625,0.0011599509921337255,-2.9359544836096396,10.29613216492992,-13.2586088180542,-3.7709035873413086
11,0.1699390411376953,-2.0,-2.0,-1.9841269841269842,-2.0085470085470085,0.469,0.401,0.34525955261579955,0.15162429034521085,0.0040678453247568625,0.0011599509921337255,-2.9359544836096396,10.29613216492992,-13.864545822143555,-3.820370674133301
12,0.18536806106567383,-2.0,-2.0,-1.9963369963369964,-1.9841269841269842,0.469,0.401,0.34525955261579955,0.15162429034521085,0.0064098805753967925,0.006683977683303851,-2.9359544836096396,10.29613216492992,-13.793428421020508,-3.6935951709747314
13,0.2010030746459961,-2.0,-2.0,-2.0085470085470085,-2.0085470085470085,0.469,0.401,0.34525955261579955,0.15162429034521085,0.0040678453247568625,0.0011599509921337255,-2.9359544836096396,10.29613216492992,-13.231025695800781,-3.687859296798706
14,0.216048002243042,-2.0,-2.0,-1.9963369963369964,-1.9963369963369964,0.469,0.401,0.34525955261579955,0.15162429034521085,0.010200487834027064,-0.0019475111320911382,-2.9359544836096396,10.29613216492992,-13.722737312316895,-3.7646570205688477
15,0.2305459976196289,-2.0,-2.0,-1.9963369963369964,-1.9841269841269842,0.469,0.401,0.34525955261579955,0.15162429034521085,0.0040678453247568625,0.0011599509921337255,-2.9359544836096396,10.29613216492992,-13.79267406463623,-3.6922073364257812
16,0.2456960678100586,-2.0,-2.0,-1.9963369963369964,-1.9963369963369964,0.469,0.401,0.34525955261579955,0.15162429034521085,0.0040678453247568625,0.0011599509921337255,-2.9359544836096396,10.29613216492992,-13.364715576171875,-3.7306535243988037
