,Time,T1,T2,t1,t2,q1,q2,x,y,x_dot,y_dot,Fx,Fy,Fx_Mea,Fy_Mea
0,0.0,2.0,0.0,-0.006105006105006083,-0.01831501831501825,0.337,0.401,0.31189183386315944,0.16585008277500052,0.006580590084554269,0.007084390308335532,6.709526348995271,-2.8446544709065757,-0.003851462621241808,-0.006051626056432724
1,0.015307903289794922,2.0,0.0,0.006105006105006083,0.006105006105006083,0.337,0.401,0.31189183386315944,0.16585008277500052,0.004238554833914339,0.001560363617165407,6.709526348995271,-2.8446544709065757,1.212761402130127,3.797861099243164
2,0.0312809944152832,2.0,0.0,1.9108669108669112,0.006105006105006083,0.321,0.401,0.30772786825980497,0.16727169363746314,-0.33107566672509625,0.11941059788879776,6.717273742966772,-2.847939152678815,4.448521614074707,12.72895622253418
3,0.046260833740234375,2.0,0.0,2.057387057387057,0.006105006105006083,0.313,0.401,0.30563748917561595,0.1679574701835092,-0.021115127897466883,0.009849028641710592,6.721799946451058,-2.8498581383579955,3.066547393798828,7.487365245819092
4,0.061287879943847656,2.0,0.0,1.9841269841269842,0.006105006105006083,0.315,0.401,0.3061605972343958,0.16778759417576744,0.02334904227742316,-0.004590427203183558,6.720627495285774,-2.8493610513393652,2.785477876663208,9.001623153686523
5,0.07604193687438965,2.0,0.0,1.9963369963369964,0.01831501831501825,0.315,0.401,0.3061605972343958,0.16778759417576744,0.006603840221363472,0.007153165147880696,6.720627495285774,-2.8493610513393652,2.7721714973449707,7.766597270965576
6,0.09217500686645508,2.0,0.0,0.01831501831501825,-0.006105006105006083,0.337,0.401,0.31189183386315944,0.16585008277500052,0.004238554833914339,0.001560363617165407,6.709526348995271,-2.8446544709065757,3.3781685829162598,8.713409423828125
7,0.10816287994384766,2.0,0.0,2.0085470085470085,-0.006105006105006083,0.315,0.401,0.3061605972343958,0.16778759417576744,-0.0020134511301092093,0.00367392716681275,6.720627495285774,-2.8493610513393652,2.7254583835601807,8.694318771362305
8,0.12411880493164062,2.0,0.0,1.9963369963369964,0.030525030525030417,0.315,0.401,0.3061605972343958,0.16778759417576744,0.010798530075757658,-0.0005008497829791987,6.720627495285774,-2.8493610513393652,2.992565155029297,8.39533519744873
9,0.1401379108428955,2.0,0.0,1.9963369963369964,-0.006105006105006083,0.315,0.401,0.3061605972343958,0.16778759417576744,0.0042618049707235425,0.0016291384567105709,6.720627495285774,-2.8493610513393652,3.257899284362793,8.669475555419922
10,0.15604090690612793,2.0,0.0,1.9963369963369964,0.01831501831501825,0.315,0.401,0.3061605972343958,0.16778759417576744,0.010798530075757658,-0.0005008497829791987,6.720627495285774,-2.8493610513393652,2.8005785942077637,8.7188081741333
11,0.17215800285339355,2.0,0.0,1.9963369963369964,0.030525030525030417,0.315,0.401,0.3061605972343958,0.16778759417576744,0.0042618049707235425,0.0016291384567105709,6.720627495285774,-2.8493610513393652,2.998598575592041,8.429300308227539
