,Time,T1,T2,t1,t2,q1,q2,x,y,x_dot,y_dot,Fx,Fy,Fx_Mea,Fy_Mea
224,7.667919874191284,0.0,0.0,-0.04120879120879106,0.05769230769230749,0.482,1.033,0.25041557862026353,0.03754763700460431,0.05192673588084922,0.016142415060430435,-0.0,0.0,1.5625410079956055,-0.991358757019043
225,7.705598831176758,0.0,0.0,-0.04120879120879106,-0.008241758241758212,0.487,1.032,0.2518383857708529,0.03703025122430101,0.03776131996270171,-0.013731425222379988,-0.0,0.0,-0.595386266708374,0.271367609500885
226,7.743396997451782,0.0,0.0,-0.04120879120879106,0.008241758241758212,0.487,1.032,0.2518383857708529,0.03703025122430101,0.0,0.0,-0.0,0.0,-1.425447940826416,0.14755699038505554
227,7.778436899185181,0.0,0.0,0.024725274725274637,0.008241758241758212,0.494,1.032,0.2535364198671429,0.03612344910886514,0.04846001307907658,-0.02587912838156007,-0.0,0.0,-0.9132734537124634,-1.7481255531311035
228,7.814610958099365,0.0,0.0,0.008241758241758212,0.008241758241758212,0.494,1.032,0.2535364198671429,0.03612344910886514,0.0,0.0,-0.0,0.0,0.5217519998550415,-1.3825688362121582
229,7.850055932998657,0.0,0.0,0.008241758241758212,-0.008241758241758212,0.494,1.031,0.2537423567192115,0.036246696860001176,0.00581004367061108,0.0034771572412228484,-0.0,0.0,-0.8915000557899475,-1.0421888828277588
230,7.886155843734741,0.0,0.0,0.09065934065934034,0.024725274725274637,0.497,1.027,0.2552906464351322,0.036349481477629675,0.04288901784937339,0.002847226365182097,-0.0,0.0,-0.7117679715156555,-2.214962959289551
231,7.922298908233643,0.0,0.0,-0.04120879120879106,0.008241758241758212,0.499,1.027,0.2557738431660395,0.036086763342726175,0.013369002811645532,-0.007268839500631883,-0.0,0.0,-3.3623034954071045,-1.6516239643096924
232,7.9568939208984375,0.0,0.0,-0.05769230769230749,0.04120879120879106,0.501,1.026,0.25646183153630936,0.03594735523095355,0.01988692349778972,-0.004029717032434937,-0.0,0.0,2.0239901542663574,-0.5783621072769165
233,7.995021820068359,0.0,0.0,-0.05769230769230749,0.07417582417582391,0.501,1.024,0.2568720942788798,0.036196522655105645,0.010760171724701001,0.006535042044715087,-0.0,0.0,-0.931418776512146,-0.15307080745697021
234,8.032359838485718,0.0,0.0,-0.04120879120879106,0.09065934065934034,0.505,1.017,0.2592678260102088,0.036544798394998024,0.06416333359070917,0.009327643904382071,-0.0,0.0,-1.8924405574798584,-0.8312903046607971
235,8.070689916610718,0.0,0.0,-0.04120879120879106,-0.008241758241758212,0.511,1.017,0.2607094603891553,0.03574218880749644,0.037611047236719146,-0.020939419556729247,-0.0,0.0,-1.5690356492996216,-2.126462697982788
236,8.107042789459229,0.0,0.0,0.008241758241758212,0.008241758241758212,0.511,1.016,0.26091352542682145,0.035868511630463285,0.005613450098332005,0.003474906192235661,-0.0,0.0,2.8390536308288574,0.6991808414459229
237,8.143951892852783,0.0,0.0,0.008241758241758212,0.07417582417582391,0.511,1.009,0.26233842938343466,0.03675847634304849,0.03860575916515048,0.024112336273674363,-0.0,0.0,0.19348835945129395,0.32577773928642273
238,8.178669929504395,0.0,0.0,-0.09065934065934034,0.09065934065934034,0.513,1.003,0.26403426359472404,0.03725976931489214,0.04884591338809694,0.014438978127537107,-0.0,0.0,1.1661670207977295,-1.0251471996307373
239,8.21376895904541,0.0,0.0,0.024725274725274637,0.024725274725274637,0.517,1.002,0.2651938615289059,0.036847148602879465,0.03303789162679798,-0.011755900872714952,-0.0,0.0,-0.6903352737426758,0.7655813694000244
240,8.250486850738525,0.0,0.0,0.024725274725274637,0.008241758241758212,0.517,1.002,0.2651938615289059,0.036847148602879465,0.0,0.0,-0.0,0.0,0.21170102059841156,-1.7168982028961182
241,8.286045789718628,0.0,0.0,-0.07417582417582391,0.008241758241758212,0.521,1.002,0.2661490080805467,0.03630153568921604,0.026860940709599657,-0.01534390308914246,-0.0,0.0,-2.260012149810791,-0.3557359278202057
242,8.324424982070923,0.0,0.0,0.008241758241758212,-0.008241758241758212,0.522,1.002,0.2663874531135613,0.036164535835462225,0.006212872611436404,-0.0035696387901092545,-0.0,0.0,-2.143340826034546,-0.16116207838058472
243,8.359263896942139,0.0,0.0,0.10714285714285676,-0.10714285714285676,0.529,0.999,0.2686587689904354,0.035587584555668905,0.06519479396158369,-0.01656054104802217,-0.0,0.0,-2.302600145339966,-2.020371198654175
244,8.390734910964966,0.0,0.0,-0.008241758241758212,-0.024725274725274637,0.529,0.999,0.2686587689904354,0.035587584555668905,0.0,0.0,-0.0,0.0,-0.37193989753723145,-2.8621530532836914
245,8.421868801116943,0.0,0.0,-0.008241758241758212,0.024725274725274637,0.529,0.999,0.2686587689904354,0.035587584555668905,0.0,0.0,-0.0,0.0,-0.0780174732208252,0.6205950975418091
246,8.453993797302246,0.0,0.0,-0.008241758241758212,0.024725274725274637,0.53,0.992,0.2703056797976687,0.0363627398622719,0.05126571214930595,0.024129350930713202,-0.0,0.0,0.26373475790023804,-0.6508510708808899
247,8.480885982513428,0.0,0.0,0.10714285714285676,0.04120879120879106,0.534,0.99,0.27165520844571367,0.03606772616198142,0.05018293000168197,-0.010970239048026855,-0.0,0.0,0.5244059562683105,-2.363434076309204
248,8.50813889503479,0.0,0.0,0.008241758241758212,-0.008241758241758212,0.534,0.989,0.271855788804359,0.03619951202968247,0.0073599604625052715,0.004835661788359112,-0.0,0.0,-3.0047593116760254,-0.6781216859817505
249,8.53683090209961,0.0,0.0,-0.09065934065934034,-0.008241758241758212,0.536,0.989,0.27232893647160217,0.0359190995047321,0.0164905740534027,-0.009773193081852961,-0.0,0.0,-0.18412131071090698,-0.45074599981307983
250,8.568609952926636,0.0,0.0,-0.07417582417582391,0.008241758241758212,0.539,0.989,0.2730376040610761,0.035496707817833956,0.022299834986614097,-0.013291513620001588,-0.0,0.0,1.3746992349624634,1.4530905485153198
251,8.600204944610596,0.0,0.0,-0.008241758241758212,0.008241758241758212,0.539,0.979,0.27503612087974005,0.03682557294480407,0.06325422834906382,0.042059359922058386,-0.0,0.0,0.6242232322692871,0.8679631352424622
252,8.629211902618408,0.0,0.0,-0.05769230769230749,0.008241758241758212,0.543,0.974,0.276973283994238,0.036930990878965314,0.06678270482469037,0.0036342292126203815,-0.0,0.0,-0.9244357347488403,0.19874882698059082
253,8.66043996810913,0.0,0.0,-0.05769230769230749,-0.008241758241758212,0.546,0.974,0.2776789775037652,0.036503648908006975,0.02259805397605738,-0.013684548313929196,-0.0,0.0,0.5746198892593384,-0.48663362860679626
254,8.691183805465698,0.0,0.0,0.008241758241758212,-0.008241758241758212,0.546,0.974,0.2776789775037652,0.036503648908006975,0.0,0.0,-0.0,0.0,0.7753148674964905,-1.9504809379577637
255,8.72074294090271,0.0,0.0,-0.008241758241758212,0.008241758241758212,0.546,0.974,0.2776789775037652,0.036503648908006975,0.0,0.0,-0.0,0.0,-1.296926736831665,-0.5845622420310974
256,8.7499840259552,0.0,0.0,-0.008241758241758212,0.008241758241758212,0.549,0.974,0.27838338581368416,0.036074191782733106,0.024089677542898844,-0.014686771181813423,-0.0,0.0,-0.5540405511856079,-1.3918581008911133
257,8.778307914733887,0.0,0.0,0.024725274725274637,0.008241758241758212,0.551,0.974,0.27885227422266884,0.035786713854734226,0.016554520908072287,-0.010149663072226332,-0.0,0.0,0.38748326897621155,-2.3125054836273193
258,8.810338973999023,0.0,0.0,0.008241758241758212,-0.05769230769230749,0.551,0.969,0.27984315247168834,0.03646358703016847,0.03093491978574661,0.021131776187338518,-0.0,0.0,-0.9509238004684448,-0.521425724029541
259,8.843271970748901,0.0,0.0,0.008241758241758212,0.04120879120879106,0.556,0.97,0.2808149451618156,0.035605023628270505,0.02950817678415075,-0.02607000536327288,-0.0,0.0,-0.5159174799919128,-2.723543405532837
260,8.87748384475708,0.0,0.0,0.024725274725274637,0.04120879120879106,0.557,0.969,0.28124635484846044,0.03559553465713389,0.012609940237173583,-0.0002773589992278432,-0.0,0.0,-3.3842430114746094,-1.129105567932129
261,8.91455888748169,0.0,0.0,-0.12362637362637319,0.008241758241758212,0.559,0.969,0.28171292845420337,0.03530431486111946,0.01258457364995098,-0.007854874185246096,-0.0,0.0,-1.0380346775054932,-1.6634235382080078
262,8.951746940612793,0.0,0.0,-0.07417582417582391,-0.024725274725274637,0.563,0.966,0.2832372217818559,0.03512757777531203,0.04098879073552873,-0.004752523214494568,-0.0,0.0,-1.3914470672607422,-2.318836212158203
263,8.988234996795654,0.0,0.0,-0.024725274725274637,-0.024725274725274637,0.564,0.964,0.28386428764904503,0.03525400704541734,0.017185510350197084,0.003464949447339842,-0.0,0.0,-0.9158979654312134,-1.5247724056243896
264,9.02475881576538,0.0,0.0,-0.008241758241758212,-0.024725274725274637,0.564,0.964,0.28386428764904503,0.03525400704541734,0.0,0.0,-0.0,0.0,-0.12725239992141724,1.4119555950164795
265,9.060494899749756,0.0,0.0,-0.008241758241758212,-0.024725274725274637,0.568,0.955,0.2865615732636957,0.03590380484621658,0.07547792913823462,0.018183240253278818,-0.0,0.0,1.091238021850586,-0.46095603704452515
266,9.095884799957275,0.0,0.0,-0.04120879120879106,-0.05769230769230749,0.569,0.947,0.2883561880118851,0.03687101973175136,0.05070979962266503,0.027330251847651938,-0.0,0.0,-0.08775678277015686,0.4195181727409363
267,9.133996963500977,0.0,0.0,-0.008241758241758212,-0.008241758241758212,0.569,0.947,0.2883561880118851,0.03687101973175136,0.0,0.0,-0.0,0.0,0.28951048851013184,-0.5902318358421326
268,9.169745922088623,0.0,0.0,0.09065934065934034,-0.008241758241758212,0.574,0.947,0.2895126863550481,0.03612729085409336,0.03235054638941697,-0.020804211004764935,-0.0,0.0,-0.4883911609649658,-0.34456467628479004
269,9.204860925674438,0.0,0.0,-0.008241758241758212,-0.024725274725274637,0.574,0.947,0.2895126863550481,0.03612729085409336,0.0,0.0,-0.0,0.0,-1.5822107791900635,-1.1121853590011597
270,9.238624811172485,0.0,0.0,0.05769230769230749,-0.008241758241758212,0.58,0.947,0.2908955541567918,0.03522719726150958,0.04095701017063559,-0.02665847189405513,-0.0,0.0,-1.2463123798370361,-1.9228379726409912
271,9.27211594581604,0.0,0.0,0.024725274725274637,-0.008241758241758212,0.581,0.947,0.2911255059938956,0.03507637569040481,0.006866050957996881,-0.004503328200431554,-0.0,0.0,1.7517907619476318,-0.8385156393051147
272,9.304625988006592,0.0,0.0,0.008241758241758212,0.008241758241758212,0.581,0.942,0.29209774973439906,0.035779752622820404,0.029905951361269972,0.021635681931536033,-0.0,0.0,1.7521666288375854,-1.7136881351470947
273,9.336627960205078,0.0,0.0,-0.008241758241758212,0.04120879120879106,0.582,0.937,0.29329626535245445,0.03633693051399739,0.03745130489526782,0.01741073605467789,-0.0,0.0,-0.13042381405830383,-1.840010404586792
274,9.370625019073486,0.0,0.0,0.04120879120879106,-0.008241758241758212,0.585,0.937,0.29398476013781616,0.035882398424853856,0.020251598469933775,-0.013369747392057721,-0.0,0.0,0.6492598056793213,-2.935243606567383
275,9.402694940567017,0.0,0.0,-0.024725274725274637,-0.008241758241758212,0.586,0.937,0.2942139549958146,0.03573042898461992,0.007146723388290038,-0.004738690746860496,-0.0,0.0,-3.211674451828003,-1.4984514713287354
276,9.43522596359253,0.0,0.0,-0.024725274725274637,-0.04120879120879106,0.587,0.937,0.29444299776980065,0.03557823042555089,0.00704074918905643,-0.004678566639286766,-0.0,0.0,-2.9063894748687744,-1.7404968738555908
