,Time,T1,T2,t1,t2,q1,q2,x,y,x_dot,y_dot,Fx,Fy,Fx_Mea,Fy_Mea
0,0.0,0.0,-1.0,0.006105006105006083,1.0073260073260073,0.631,0.511,0.3715783495404012,0.10467349958307874,0.004073008538618343,0.0005652537555773443,2.4759407697778815,3.388694165552198,0.006003720685839653,0.006090901326388121
1,0.015655994415283203,0.0,-1.0,0.006105006105006083,0.01831501831501825,0.631,0.519,0.3706326851520283,0.10300254201216164,0.004093060029469348,0.0005539057829168695,2.4736337980984464,3.385536730784121,-0.11228574812412262,0.16577494144439697
2,0.03197193145751953,0.0,-1.0,-0.006105006105006083,-0.8485958485958491,0.631,0.526,0.3697942860040463,0.10154670021310451,-0.08409454658821573,-0.15138813597514297,2.471748377187011,3.3829562511053743,-3.511186122894287,2.44895076751709
3,0.0489499568939209,0.0,-1.0,0.01831501831501825,-1.1782661782661776,0.631,0.545,0.3674674847418053,0.09762509717955291,-0.12946985764098365,-0.21990168709359542,2.467253660153374,3.376804560574805,-7.663010597229004,5.907421588897705
4,0.057350873947143555,0.0,-1.0,-0.006105006105006083,-1.0073260073260073,0.631,0.543,0.36771591479839094,0.09803580684608737,0.05264042698479114,0.08086118565764323,2.4676840863942164,3.3773936630722665,-5.328301906585693,4.503011226654053
5,0.07492899894714355,0.0,-1.0,-0.006105006105006083,-0.8241758241758248,0.631,0.54,0.3680870184817957,0.09865280090388986,0.05535320169141866,0.08595114244671095,2.4683485243219643,3.3783030454600094,-4.378891944885254,2.81329607963562
6,0.09017682075500488,0.0,-1.0,-0.01831501831501825,-1.0073260073260073,0.631,0.542,0.36783982167029583,0.09824134779649567,-0.01702030521875083,-0.03463770220726879,2.4679030581227273,3.3776933585366664,-5.120151042938232,3.760112762451172
7,0.0995018482208252,0.0,-1.0,-0.01831501831501825,-0.9218559218559221,0.631,0.541,0.3679635229393312,0.09844701255098473,0.007237687041744777,0.005665040535985836,2.4681245370592766,3.3779964854891524,-4.283169746398926,3.886298179626465
8,0.1152489185333252,0.0,-1.0,0.006105006105006083,-1.0195360195360195,0.631,0.542,0.36783982167029583,0.09824134779649567,0.0011788961735579482,-0.004414077860043551,2.4679030581227273,3.3776933585366664,-5.2513837814331055,3.4310836791992188
9,0.13170790672302246,0.0,-1.0,-0.01831501831501825,-0.982905982905983,0.631,0.541,0.3679635229393312,0.09844701255098473,0.004147726383003471,0.0005218758363645041,2.4681245370592766,3.3779964854891524,-4.790063381195068,3.6746654510498047
